"Site","Depth","ProjArea","StraightLength","StraightWidth","WLRatio","Volume","Age","keep"
"DKL",7,0.0262,0.3688,0.0988,0.2679,44,2008.325,TRUE
"DKL",7,0.0266,0.2933,0.0985,0.3358,44,2008.325,TRUE
"DKL",7,0.0266,0.2267,0.1471,0.6489,44,2008.325,TRUE
"DKL",7,0.0277,0.2388,0.1598,0.6692,44,2008.325,TRUE
"DKL",7,0.0277,0.2627,0.141,0.5367,44,2008.325,TRUE
"DKL",7,0.0277,0.2091,0.1935,0.9254,44,2008.325,TRUE
"DKL",7,0.0281,0.2165,0.1989,0.9187,44,2008.325,TRUE
"DKL",7,0.0284,0.3031,0.1471,0.4853,44,2008.325,TRUE
"DKL",7,0.0288,0.2359,0.1665,0.7058,44,2008.325,TRUE
"DKL",7,0.0288,0.245,0.165,0.6735,44,2008.325,TRUE
"DKL",7,0.0288,0.3198,0.1299,0.4062,44,2008.325,TRUE
"DKL",7,0.0292,0.2334,0.1655,0.7091,44,2008.325,TRUE
"DKL",7,0.0296,0.295,0.165,0.5593,44,2008.325,TRUE
"DKL",7,0.0296,0.269,0.1838,0.6833,44,2008.325,TRUE
"DKL",7,0.0307,0.2765,0.141,0.5099,44,2008.325,TRUE
"DKL",7,0.0307,0.3749,0.0988,0.2635,44,2008.325,TRUE
"DKL",7,0.0311,0.2166,0.194,0.8957,44,2008.325,TRUE
"DKL",7,0.0311,0.2421,0.1826,0.7542,44,2008.325,TRUE
"DKL",7,0.0311,0.2426,0.1823,0.7514,44,2008.325,TRUE
"DKL",7,0.0311,0.2598,0.1728,0.6651,44,2008.325,TRUE
"DKL",7,0.0311,0.2766,0.1907,0.6894,44,2008.325,TRUE
"DKL",7,0.0311,0.3464,0.1296,0.3741,44,2008.325,TRUE
"DKL",7,0.0311,0.2635,0.1406,0.5336,44,2008.325,TRUE
"DKL",7,0.0318,0.2254,0.1561,0.6925,44,2008.325,TRUE
"DKL",7,0.0329,0.3122,0.1394,0.4465,44,2008.325,TRUE
"DKL",7,0.0329,0.2511,0.1838,0.732,44,2008.325,TRUE
"DKL",7,0.0333,0.3333,0.137,0.411,44,2008.325,TRUE
"DKL",7,0.0333,0.2602,0.1784,0.6856,44,2008.325,TRUE
"DKL",7,0.0337,0.4028,0.1238,0.3073,44,2008.325,TRUE
"DKL",7,0.0337,0.2476,0.2057,0.8308,44,2008.325,TRUE
"DKL",7,0.034,0.2603,0.2056,0.7899,44,2008.325,TRUE
"DKL",7,0.034,0.252,0.1826,0.7246,44,2008.325,TRUE
"DKL",7,0.0352,0.3848,0.1598,0.4153,44,2008.325,TRUE
"DKL",7,0.0363,0.3143,0.1755,0.5584,44,2008.325,TRUE
"DKL",7,0.0367,0.4637,0.1179,0.2543,44,2008.325,TRUE
"DKL",7,0.0367,0.333,0.1663,0.4994,44,2008.325,TRUE
"DKL",7,0.037,0.3673,0.1755,0.4778,44,2008.325,TRUE
"DKL",7,0.037,0.4473,0.104,0.2325,44,2008.325,TRUE
"DKL",7,0.037,0.3794,0.1225,0.3229,44,2008.325,TRUE
"DKL",7,0.0374,0.386,0.1406,0.3642,44,2008.325,TRUE
"DKL",7,0.0378,0.3714,0.1511,0.4068,44,2008.325,TRUE
"DKL",7,0.0385,0.2478,0.2204,0.8894,44,2008.325,TRUE
"DKL",7,0.0393,0.2629,0.2094,0.7965,44,2008.325,TRUE
"DKL",7,0.0397,0.633,0.0968,0.1529,44,2008.325,TRUE
"DKL",7,0.0397,0.4045,0.165,0.4079,44,2008.325,TRUE
"DKL",7,0.0397,0.4879,0.1365,0.2798,44,2008.325,TRUE
"DKL",7,0.04,0.4683,0.0967,0.2065,44,2008.325,TRUE
"DKL",7,0.0404,0.4456,0.1127,0.2529,44,2008.325,TRUE
"DKL",7,0.0404,0.269,0.1838,0.6833,44,2008.325,TRUE
"DKL",7,0.0404,0.3807,0.1406,0.3693,44,2008.325,TRUE
"DKL",7,0.0423,0.4128,0.137,0.3319,44,2008.325,TRUE
"DKL",7,0.043,0.2871,0.2086,0.7266,44,2008.325,TRUE
"DKL",7,0.043,0.4605,0.1406,0.3053,44,2008.325,TRUE
"DKL",7,0.043,0.3688,0.1562,0.4235,44,2008.325,TRUE
"DKL",7,0.0434,0.3237,0.1655,0.5113,44,2008.325,TRUE
"DKL",7,0.0438,0.3905,0.1755,0.4494,44,2008.325,TRUE
"DKL",7,0.0441,0.3195,0.2016,0.631,44,2008.325,TRUE
"DKL",7,0.0445,0.3639,0.1728,0.4749,44,2008.325,TRUE
"DKL",7,0.0445,0.3496,0.1755,0.502,44,2008.325,TRUE
"DKL",7,0.0449,0.2955,0.1823,0.6169,44,2008.325,TRUE
"DKL",7,0.0449,0.4275,0.1838,0.4299,44,2008.325,TRUE
"DKL",7,0.0453,0.4062,0.1907,0.4695,44,2008.325,TRUE
"DKL",7,0.0456,0.6575,0.0988,0.1503,44,2008.325,TRUE
"DKL",7,0.046,0.4964,0.1179,0.2375,44,2008.325,TRUE
"DKL",7,0.046,0.2859,0.1989,0.6957,44,2008.325,TRUE
"DKL",7,0.0468,0.6418,0.0988,0.1539,44,2008.325,TRUE
"DKL",7,0.0471,0.4886,0.1475,0.3019,44,2008.325,TRUE
"DKL",7,0.0471,0.3129,0.1832,0.5855,44,2008.325,TRUE
"DKL",7,0.0475,0.3687,0.1748,0.4741,44,2008.325,TRUE
"DKL",7,0.0475,0.619,0.0968,0.1564,44,2008.325,TRUE
"DKL",7,0.0475,0.576,0.1221,0.212,44,2008.325,TRUE
"DKL",7,0.0479,0.4231,0.1592,0.3763,44,2008.325,TRUE
"DKL",7,0.0479,0.3054,0.245,0.8022,44,2008.325,TRUE
"DKL",7,0.0479,0.4258,0.1511,0.3549,44,2008.325,TRUE
"DKL",7,0.0483,0.33,0.1655,0.5015,44,2008.325,TRUE
"DKL",7,0.0486,0.3646,0.1826,0.5008,44,2008.325,TRUE
"DKL",7,0.0486,0.4028,0.1663,0.4129,44,2008.325,TRUE
"DKL",7,0.0486,0.7122,0.1903,0.2672,44,2008.325,TRUE
"DKL",7,0.049,0.3217,0.1826,0.5676,44,2008.325,TRUE
"DKL",7,0.049,0.4684,0.1238,0.2643,44,2008.325,TRUE
"DKL",7,0.0498,0.4591,0.1475,0.3213,44,2008.325,TRUE
"DKL",7,0.0498,0.3063,0.2627,0.8577,44,2008.325,TRUE
"DKL",7,0.0501,0.3922,0.165,0.4207,44,2008.325,TRUE
"DKL",7,0.0505,0.4888,0.1179,0.2412,44,2008.325,TRUE
"DKL",7,0.0509,0.3981,0.1598,0.4014,44,2008.325,TRUE
"DKL",7,0.052,0.5217,0.1592,0.3052,44,2008.325,TRUE
"DKL",7,0.0524,0.747,0.1127,0.1509,44,2008.325,TRUE
"DKL",7,0.0528,0.6398,0.1365,0.2133,44,2008.325,TRUE
"DKL",7,0.0528,0.6468,0.1557,0.2407,44,2008.325,TRUE
"DKL",7,0.0528,0.4413,0.1732,0.3925,44,2008.325,TRUE
"DKL",7,0.0539,0.3664,0.2023,0.5521,44,2008.325,TRUE
"DKL",7,0.0546,0.6927,0.0866,0.125,44,2008.325,TRUE
"DKL",7,0.0554,0.4092,0.1838,0.4492,44,2008.325,TRUE
"DKL",7,0.0561,0.3326,0.2206,0.6633,44,2008.325,TRUE
"DKL",7,0.0565,0.7551,0.1239,0.1641,44,2008.325,TRUE
"DKL",7,0.0569,0.504,0.2094,0.4155,44,2008.325,TRUE
"DKL",7,0.0569,0.392,0.2091,0.5334,44,2008.325,TRUE
"DKL",7,0.0572,0.825,0.1238,0.1501,44,2008.325,TRUE
"DKL",7,0.0572,0.6195,0.1238,0.1998,44,2008.325,TRUE
"DKL",7,0.058,0.384,0.2748,0.7156,44,2008.325,TRUE
"DKL",7,0.058,0.3222,0.2359,0.7322,44,2008.325,TRUE
"DKL",7,0.058,0.3056,0.2792,0.9136,44,2008.325,TRUE
"DKL",7,0.0584,0.3762,0.1969,0.5234,44,2008.325,TRUE
"DKL",7,0.0591,0.3384,0.2388,0.7057,44,2008.325,TRUE
"DKL",7,0.0599,0.5112,0.1598,0.3126,44,2008.325,TRUE
"DKL",7,0.0602,0.5085,0.1592,0.3131,44,2008.325,TRUE
"DKL",7,0.0602,0.3456,0.2859,0.8273,44,2008.325,TRUE
"DKL",7,0.0606,0.459,0.2023,0.4407,44,2008.325,TRUE
"DKL",7,0.0614,0.5682,0.1598,0.2812,44,2008.325,TRUE
"DKL",7,0.0614,0.3702,0.2349,0.6345,44,2008.325,TRUE
"DKL",7,0.0614,0.5844,0.1511,0.2586,44,2008.325,TRUE
"DKL",7,0.0621,0.5843,0.1562,0.2673,44,2008.325,TRUE
"DKL",7,0.0625,0.4493,0.2165,0.4819,44,2008.325,TRUE
"DKL",7,0.0629,0.5285,0.1989,0.3763,44,2008.325,TRUE
"DKL",7,0.0629,0.617,0.1238,0.2006,44,2008.325,TRUE
"DKL",7,0.0632,0.4521,0.2267,0.5014,44,2008.325,TRUE
"DKL",7,0.0636,0.4158,0.1989,0.4784,44,2008.325,TRUE
"DKL",7,0.0636,0.4218,0.1838,0.4358,44,2008.325,TRUE
"DKL",7,0.0636,0.4803,0.1784,0.3714,44,2008.325,TRUE
"DKL",7,0.0644,0.3702,0.2325,0.628,44,2008.325,TRUE
"DKL",7,0.0655,0.4703,0.1907,0.4055,44,2008.325,TRUE
"DKL",7,0.0658,0.5069,0.2023,0.3991,44,2008.325,TRUE
"DKL",7,0.0658,0.4297,0.2204,0.5129,44,2008.325,TRUE
"DKL",7,0.0666,0.5147,0.1665,0.3235,44,2008.325,TRUE
"DKL",7,0.067,1.0758,0.104,0.0967,44,2008.325,TRUE
"DKL",7,0.0677,0.4074,0.271,0.6652,44,2008.325,TRUE
"DKL",7,0.0677,0.9886,0.2325,0.2352,44,2008.325,TRUE
"DKL",7,0.0681,0.4045,0.2016,0.4984,44,2008.325,TRUE
"DKL",7,0.0685,0.6874,0.1558,0.2267,44,2008.325,TRUE
"DKL",7,0.0688,0.5843,0.1748,0.2992,44,2008.325,TRUE
"DKL",7,0.0692,0.3989,0.2329,0.5839,44,2008.325,TRUE
"DKL",7,0.0703,0.4698,0.2166,0.461,44,2008.325,TRUE
"DKL",7,0.0703,0.5285,0.1558,0.2948,44,2008.325,TRUE
"DKL",7,0.0707,0.4561,0.1969,0.4317,44,2008.325,TRUE
"DKL",7,0.0711,0.4658,0.1832,0.3933,44,2008.325,TRUE
"DKL",7,0.0715,0.6166,0.1826,0.2961,44,2008.325,TRUE
"DKL",7,0.0715,0.831,0.137,0.1649,44,2008.325,TRUE
"DKL",7,0.0722,0.7112,0.1641,0.2307,44,2008.325,TRUE
"DKL",7,0.0726,0.9467,0.1948,0.2058,44,2008.325,TRUE
"DKL",7,0.0726,0.6957,0.178,0.2559,44,2008.325,TRUE
"DKL",7,0.073,0.9698,0.271,0.2794,44,2008.325,TRUE
"DKL",7,0.073,0.3952,0.2576,0.6518,44,2008.325,TRUE
"DKL",7,0.0745,0.3646,0.2363,0.6481,44,2008.325,TRUE
"DKL",7,0.0748,0.6508,0.1558,0.2394,44,2008.325,TRUE
"DKL",7,0.0748,0.4703,0.2086,0.4435,44,2008.325,TRUE
"DKL",7,0.0759,0.6976,0.1511,0.2166,44,2008.325,TRUE
"DKL",7,0.0759,0.5537,0.1993,0.3599,44,2008.325,TRUE
"DKL",7,0.0778,0.4168,0.2585,0.6202,44,2008.325,TRUE
"DKL",7,0.0782,0.4531,0.3295,0.7272,44,2008.325,TRUE
"DKL",7,0.0786,0.7001,0.1561,0.223,44,2008.325,TRUE
"DKL",7,0.0793,0.5652,0.3442,0.609,44,2008.325,TRUE
"DKL",7,0.0797,0.7408,0.2056,0.2775,44,2008.325,TRUE
"DKL",7,0.0804,0.4674,0.2426,0.519,44,2008.325,TRUE
"DKL",7,0.0808,0.5375,0.1935,0.36,44,2008.325,TRUE
"DKL",7,0.0816,0.8208,0.1561,0.1902,44,2008.325,TRUE
"DKL",7,0.0816,0.527,0.2166,0.411,44,2008.325,TRUE
"DKL",7,0.0816,0.5889,0.2421,0.4111,44,2008.325,TRUE
"DKL",7,0.0816,0.4684,0.2476,0.5286,44,2008.325,TRUE
"DKL",7,0.0827,0.8432,0.1225,0.1453,44,2008.325,TRUE
"DKL",7,0.0831,0.3989,0.3171,0.7949,44,2008.325,TRUE
"DKL",7,0.0831,0.4857,0.216,0.4447,44,2008.325,TRUE
"DKL",7,0.0834,0.8822,0.2443,0.2769,44,2008.325,TRUE
"DKL",7,0.0838,0.459,0.2397,0.5222,44,2008.325,TRUE
"DKL",7,0.0842,0.5843,0.272,0.4655,44,2008.325,TRUE
"DKL",7,0.0864,0.3762,0.3372,0.8963,44,2008.325,TRUE
"DKL",7,0.0868,0.4965,0.2627,0.5291,44,2008.325,TRUE
"DKL",7,0.0875,0.5314,0.3063,0.5764,44,2008.325,TRUE
"DKL",7,0.0883,0.432,0.3031,0.7016,44,2008.325,TRUE
"DKL",7,0.0887,0.5924,0.331,0.5587,44,2008.325,TRUE
"DKL",7,0.0894,0.7568,0.1748,0.231,44,2008.325,TRUE
"DKL",7,0.0898,0.5821,0.2334,0.401,44,2008.325,TRUE
"DKL",7,0.0898,0.7696,0.2023,0.2629,44,2008.325,TRUE
"DKL",7,0.0913,0.5054,0.2325,0.46,44,2008.325,TRUE
"DKL",7,0.0913,0.6843,0.1511,0.2208,44,2008.325,TRUE
"DKL",7,0.0928,0.5098,0.2349,0.4608,44,2008.325,TRUE
"DKL",7,0.0935,0.6993,0.1948,0.2786,44,2008.325,TRUE
"DKL",7,0.0939,0.6182,0.1786,0.2889,44,2008.325,TRUE
"DKL",7,0.0958,0.5104,0.2903,0.5688,44,2008.325,TRUE
"DKL",7,0.0965,0.7146,0.2159,0.3021,44,2008.325,TRUE
"DKL",7,0.0965,0.6045,0.2056,0.3401,44,2008.325,TRUE
"DKL",7,0.0973,0.9009,0.1471,0.1633,44,2008.325,TRUE
"DKL",7,0.0995,0.6444,0.2357,0.3658,44,2008.325,TRUE
"DKL",7,0.0995,0.5561,0.2518,0.4528,44,2008.325,TRUE
"DKL",7,0.1006,0.4281,0.3113,0.7272,44,2008.325,TRUE
"DKL",7,0.101,0.4878,0.2792,0.5724,44,2008.325,TRUE
"DKL",7,0.1059,0.7356,0.1907,0.2592,44,2008.325,TRUE
"DKL",7,0.1063,0.7044,0.2056,0.2919,44,2008.325,TRUE
"DKL",7,0.107,1.0004,0.1969,0.1968,44,2008.325,TRUE
"DKL",7,0.1077,0.9189,0.1832,0.1994,44,2008.325,TRUE
"DKL",7,0.1096,0.4507,0.3387,0.7515,44,2008.325,TRUE
"DKL",7,0.1104,0.9851,0.1475,0.1497,44,2008.325,TRUE
"DKL",7,0.1104,0.5335,0.3149,0.5903,44,2008.325,TRUE
"DKL",7,0.1111,0.4719,0.349,0.7396,44,2008.325,TRUE
"DKL",7,0.1122,1.4058,0.1225,0.0871,44,2008.325,TRUE
"DKL",7,0.1122,0.6077,0.3714,0.6112,44,2008.325,TRUE
"DKL",7,0.1126,0.5468,0.3374,0.617,44,2008.325,TRUE
"DKL",7,0.1126,0.5053,0.2913,0.5765,44,2008.325,TRUE
"DKL",7,0.1145,0.4521,0.3492,0.7724,44,2008.325,TRUE
"DKL",7,0.1152,0.5307,0.2792,0.5261,44,2008.325,TRUE
"DKL",7,0.1156,0.72,0.2359,0.3276,44,2008.325,TRUE
"DKL",7,0.1164,0.7687,0.2585,0.3363,44,2008.325,TRUE
"DKL",7,0.1164,0.4725,0.4022,0.8512,44,2008.325,TRUE
"DKL",7,0.1179,0.6057,0.2539,0.4192,44,2008.325,TRUE
"DKL",7,0.1182,0.8117,0.2141,0.2638,44,2008.325,TRUE
"DKL",7,0.1223,0.9252,0.1903,0.2057,44,2008.325,TRUE
"DKL",7,0.1231,0.5034,0.3107,0.6172,44,2008.325,TRUE
"DKL",7,0.1235,0.4951,0.3993,0.8065,44,2008.325,TRUE
"DKL",7,0.1238,0.8549,0.1976,0.2311,44,2008.325,TRUE
"DKL",7,0.1242,0.4657,0.4243,0.9111,44,2008.325,TRUE
"DKL",7,0.1246,0.9893,0.1562,0.1579,44,2008.325,TRUE
"DKL",7,0.1257,0.5575,0.3222,0.5779,44,2008.325,TRUE
"DKL",7,0.1276,1.4444,0.1179,0.0816,44,2008.325,TRUE
"DKL",7,0.1294,0.6158,0.2576,0.4183,44,2008.325,TRUE
"DKL",7,0.1306,0.963,0.2254,0.2341,44,2008.325,TRUE
"DKL",7,0.1313,0.687,0.2261,0.3291,44,2008.325,TRUE
"DKL",7,0.1324,0.6071,0.2903,0.4782,44,2008.325,TRUE
"DKL",7,0.1339,0.5496,0.3445,0.6268,44,2008.325,TRUE
"DKL",7,0.1343,0.9208,0.1471,0.1598,44,2008.325,TRUE
"DKL",7,0.1459,0.5444,0.3725,0.6842,44,2008.325,TRUE
"DKL",7,0.1459,0.4995,0.3596,0.7199,44,2008.325,TRUE
"DKL",7,0.1463,0.6139,0.3206,0.5222,44,2008.325,TRUE
"DKL",7,0.1482,0.8363,0.4188,0.5008,44,2008.325,TRUE
"DKL",7,0.1485,0.8004,0.2632,0.3288,44,2008.325,TRUE
"DKL",7,0.1497,0.8177,0.2202,0.2693,44,2008.325,TRUE
"DKL",7,0.1523,0.803,0.2539,0.3162,44,2008.325,TRUE
"DKL",7,0.1541,0.5652,0.468,0.828,44,2008.325,TRUE
"DKL",7,0.1553,0.702,0.3198,0.4556,44,2008.325,TRUE
"DKL",7,0.1568,0.644,0.3422,0.5314,44,2008.325,TRUE
"DKL",7,0.1575,0.6755,0.3285,0.4863,44,2008.325,TRUE
"DKL",7,0.1583,0.693,0.3596,0.5189,44,2008.325,TRUE
"DKL",7,0.1598,0.7827,0.306,0.391,44,2008.325,TRUE
"DKL",7,0.1631,1.5119,0.1993,0.1318,44,2008.325,TRUE
"DKL",7,0.1639,0.6588,0.3374,0.5121,44,2008.325,TRUE
"DKL",7,0.1657,0.7664,0.3794,0.495,44,2008.325,TRUE
"DKL",7,0.1672,0.7359,0.3317,0.4507,44,2008.325,TRUE
"DKL",7,0.1687,0.7986,0.2766,0.3464,44,2008.325,TRUE
"DKL",7,0.1777,0.7677,0.3217,0.419,44,2008.325,TRUE
"DKL",7,0.1788,0.5979,0.4062,0.6794,44,2008.325,TRUE
"DKL",7,0.1792,1.0283,0.5803,0.5643,44,2008.325,TRUE
"DKL",7,0.1829,0.5889,0.4148,0.7044,44,2008.325,TRUE
"DKL",7,0.1897,0.6844,0.3456,0.505,44,2008.325,TRUE
"DKL",7,0.1912,0.8221,0.3987,0.485,44,2008.325,TRUE
"DKL",7,0.1912,0.6619,0.4137,0.625,44,2008.325,TRUE
"DKL",7,0.1975,0.6272,0.5048,0.8048,44,2008.325,TRUE
"DKL",7,0.2013,0.8666,0.3174,0.3663,44,2008.325,TRUE
"DKL",7,0.2017,1.2949,0.2267,0.1751,44,2008.325,TRUE
"DKL",7,0.2039,1.1304,0.3293,0.2913,44,2008.325,TRUE
"DKL",7,0.208,0.788,0.3676,0.4665,44,2008.325,TRUE
"DKL",7,0.2162,1.2022,0.2325,0.1934,44,2008.325,TRUE
"DKL",7,0.2234,1.064,0.2585,0.243,44,2008.325,TRUE
"DKL",7,0.2237,0.6419,0.4843,0.7545,44,2008.325,TRUE
"DKL",7,0.2241,1.3772,0.2902,0.2107,44,2008.325,TRUE
"DKL",7,0.2256,0.9169,0.3222,0.3514,44,2008.325,TRUE
"DKL",7,0.2278,0.7637,0.4507,0.5902,44,2008.325,TRUE
"DKL",7,0.2312,0.7681,0.4111,0.5352,44,2008.325,TRUE
"DKL",7,0.2331,1.0608,0.2954,0.2785,44,2008.325,TRUE
"DKL",7,0.2383,1.4351,0.2166,0.1509,44,2008.325,TRUE
"DKL",7,0.2383,0.6659,0.5085,0.7636,44,2008.325,TRUE
"DKL",7,0.2387,0.9398,0.3484,0.3707,44,2008.325,TRUE
"DKL",7,0.2387,0.9089,0.3871,0.4259,44,2008.325,TRUE
"DKL",7,0.2398,0.9258,0.5113,0.5523,44,2008.325,TRUE
"DKL",7,0.2406,0.7706,0.4258,0.5526,44,2008.325,TRUE
"DKL",7,0.2409,1.0025,0.36,0.3591,44,2008.325,TRUE
"DKL",7,0.2447,1.164,0.3237,0.2781,44,2008.325,TRUE
"DKL",7,0.2619,1.5488,0.272,0.1756,44,2008.325,TRUE
"DKL",7,0.2623,1.5656,0.2527,0.1614,44,2008.325,TRUE
"DKL",7,0.2671,1.6737,0.3819,0.2282,44,2008.325,TRUE
"DKL",7,0.2686,0.9137,0.5201,0.5692,44,2008.325,TRUE
"DKL",7,0.2694,0.9182,0.4073,0.4436,44,2008.325,TRUE
"DKL",7,0.2697,1.4518,0.2585,0.1781,44,2008.325,TRUE
"DKL",7,0.2712,0.8227,0.432,0.5251,44,2008.325,TRUE
"DKL",7,0.2724,1.3338,0.3285,0.2463,44,2008.325,TRUE
"DKL",7,0.275,0.8227,0.5357,0.6511,44,2008.325,TRUE
"DKL",7,0.2769,1.1089,0.4457,0.4019,44,2008.325,TRUE
"DKL",7,0.278,1.4009,0.2933,0.2094,44,2008.325,TRUE
"DKL",7,0.278,1.1914,0.2698,0.2265,44,2008.325,TRUE
"DKL",7,0.2828,1.1817,0.302,0.2556,44,2008.325,TRUE
"DKL",7,0.2926,2.0525,0.2592,0.1263,44,2008.325,TRUE
"DKL",7,0.2933,1.0414,0.475,0.4561,44,2008.325,TRUE
"DKL",7,0.2982,1.173,0.3305,0.2818,44,2008.325,TRUE
"DKL",7,0.2982,1.6162,0.2426,0.1501,44,2008.325,TRUE
"DKL",7,0.3053,0.7208,0.6851,0.9505,44,2008.325,TRUE
"DKL",7,0.3098,0.7646,0.5843,0.7642,44,2008.325,TRUE
"DKL",7,0.3165,0.7949,0.537,0.6756,44,2008.325,TRUE
"DKL",7,0.3169,0.8617,0.561,0.651,44,2008.325,TRUE
"DKL",7,0.3184,1.3854,0.3122,0.2254,44,2008.325,TRUE
"DKL",7,0.3225,0.8402,0.5496,0.6541,44,2008.325,TRUE
"DKL",7,0.3232,0.9101,0.5698,0.6261,44,2008.325,TRUE
"DKL",7,0.3236,1.171,0.3848,0.3286,44,2008.325,TRUE
"DKL",7,0.3277,1.1012,0.363,0.3296,44,2008.325,TRUE
"DKL",7,0.3292,1.2016,0.3482,0.2898,44,2008.325,TRUE
"DKL",7,0.33,0.9137,0.5201,0.5692,44,2008.325,TRUE
"DKL",7,0.3307,0.8641,0.5079,0.5878,44,2008.325,TRUE
"DKL",7,0.3468,1.823,0.2549,0.1398,44,2008.325,TRUE
"DKL",7,0.3517,0.9334,0.4842,0.5187,44,2008.325,TRUE
"DKL",7,0.3595,1.8616,0.3568,0.1917,44,2008.325,TRUE
"DKL",7,0.3801,2.2046,0.3372,0.153,44,2008.325,TRUE
"DKL",7,0.3906,1.1861,0.4265,0.3596,44,2008.325,TRUE
"DKL",7,0.4534,0.9267,0.648,0.6993,44,2008.325,TRUE
"DKL",7,0.4677,3.1663,0.272,0.0859,44,2008.325,TRUE
"DKL",7,0.474,2.3017,0.3727,0.1619,44,2008.325,TRUE
"DKL",7,0.4811,1.5172,0.4535,0.2989,44,2008.325,TRUE
"DKL",7,0.4987,1.4242,0.4604,0.3233,44,2008.325,TRUE
"DKL",7,0.5017,2.6991,0.2741,0.1016,44,2008.325,TRUE
"DKL",7,0.5077,1.3529,0.5416,0.4003,44,2008.325,TRUE
"DKL",7,0.5133,1.2725,0.5063,0.3979,44,2008.325,TRUE
"DKL",7,0.5148,1.2055,0.5884,0.4881,44,2008.325,TRUE
"DKL",7,0.5159,2.0997,0.5546,0.2641,44,2008.325,TRUE
"DKL",7,0.5286,1.5619,0.4964,0.3178,44,2008.325,TRUE
"DKL",7,0.5417,1.3347,0.5592,0.419,44,2008.325,TRUE
"DKL",7,0.5608,1.6983,0.5062,0.2981,44,2008.325,TRUE
"DKL",7,0.5735,1.2233,0.6316,0.5163,44,2008.325,TRUE
"DKL",7,0.6356,1.7003,0.6232,0.3665,44,2008.325,TRUE
"DKL",7,0.6439,1.5208,0.5624,0.3698,44,2008.325,TRUE
"DKL",7,0.6805,2.551,0.3442,0.1349,44,2008.325,TRUE
"DKL",7,0.6906,2.1982,0.827,0.3762,44,2008.325,TRUE
"DKL",7,0.7426,1.5891,0.6809,0.4285,44,2008.325,TRUE
"DKL",7,0.7991,1.4989,0.9023,0.602,44,2008.325,TRUE
"DKL",7,1.1261,4.4067,0.3494,0.0793,44,2008.325,TRUE
"DKL",8,0.0056,0.1931,0.0388,0.2009,44,2007.573,TRUE
"DKL",8,0.0064,0.1784,0.0547,0.3066,44,2007.573,TRUE
"DKL",8,0.0079,0.1948,0.0432,0.2218,44,2007.573,TRUE
"DKL",8,0.0082,0.208,0.0613,0.2947,44,2007.573,TRUE
"DKL",8,0.0082,0.2141,0.0611,0.2854,44,2007.573,TRUE
"DKL",8,0.009,0.2016,0.0613,0.3041,44,2007.573,TRUE
"DKL",8,0.0094,0.1907,0.0611,0.3204,44,2007.573,TRUE
"DKL",8,0.0094,0.1832,0.0613,0.3346,44,2007.573,TRUE
"DKL",8,0.0101,0.1826,0.0697,0.3817,44,2007.573,TRUE
"DKL",8,0.0105,0.233,0.0697,0.2991,44,2007.573,TRUE
"DKL",8,0.0108,0.1838,0.104,0.5658,44,2007.573,TRUE
"DKL",8,0.0112,0.1832,0.0866,0.4727,44,2007.573,TRUE
"DKL",8,0.0112,0.1838,0.0864,0.4701,44,2007.573,TRUE
"DKL",8,0.012,0.1903,0.0799,0.4199,44,2007.573,TRUE
"DKL",8,0.012,0.2325,0.0988,0.4249,44,2007.573,TRUE
"DKL",8,0.0127,0.2792,0.0697,0.2496,44,2007.573,TRUE
"DKL",8,0.0131,0.272,0.0611,0.2246,44,2007.573,TRUE
"DKL",8,0.0135,0.1783,0.0968,0.5429,44,2007.573,TRUE
"DKL",8,0.0135,0.1826,0.0967,0.5296,44,2007.573,TRUE
"DKL",8,0.0135,0.2592,0.0613,0.2365,44,2007.573,TRUE
"DKL",8,0.0142,0.1903,0.1043,0.5481,44,2007.573,TRUE
"DKL",8,0.0142,0.3317,0.0796,0.24,44,2007.573,TRUE
"DKL",8,0.015,0.1786,0.0985,0.5515,44,2007.573,TRUE
"DKL",8,0.0153,0.2357,0.0985,0.4179,44,2007.573,TRUE
"DKL",8,0.0168,0.234,0.104,0.4444,44,2007.573,TRUE
"DKL",8,0.0172,0.1933,0.1239,0.641,44,2007.573,TRUE
"DKL",8,0.0176,0.2094,0.1127,0.5382,44,2007.573,TRUE
"DKL",8,0.0176,0.1915,0.1094,0.5713,44,2007.573,TRUE
"DKL",8,0.018,0.2478,0.0967,0.3902,44,2007.573,TRUE
"DKL",8,0.018,0.1976,0.1557,0.788,44,2007.573,TRUE
"DKL",8,0.018,0.2942,0.0799,0.2716,44,2007.573,TRUE
"DKL",8,0.0183,0.3442,0.1239,0.36,44,2007.573,TRUE
"DKL",8,0.0183,0.2685,0.0866,0.3225,44,2007.573,TRUE
"DKL",8,0.0183,0.3536,0.0796,0.2251,44,2007.573,TRUE
"DKL",8,0.0191,0.1755,0.1365,0.7778,44,2007.573,TRUE
"DKL",8,0.0191,0.2603,0.0967,0.3715,44,2007.573,TRUE
"DKL",8,0.0195,0.3702,0.0611,0.165,44,2007.573,TRUE
"DKL",8,0.0195,0.3554,0.0864,0.2431,44,2007.573,TRUE
"DKL",8,0.0195,0.3387,0.0697,0.2058,44,2007.573,TRUE
"DKL",8,0.0198,0.3285,0.1129,0.3437,44,2007.573,TRUE
"DKL",8,0.0198,0.3492,0.0864,0.2474,44,2007.573,TRUE
"DKL",8,0.0198,0.245,0.165,0.6735,44,2007.573,TRUE
